ipsrc,ipdst,portdst,proto,action,date,regle,is_attack
172.22.0.6,172.22.0.5,80,TCP,Permit,2026-03-02 23:44:01,4,0
172.22.0.6,172.22.0.5,80,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.6,172.22.0.5,80,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.6,172.22.0.5,80,TCP,Permit,2026-03-02 23:44:01,4,0
172.22.0.6,172.22.0.5,80,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.6,172.22.0.5,80,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.6,172.22.0.5,80,TCP,Permit,2026-03-02 23:44:01,4,0
172.22.0.6,172.22.0.5,80,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.6,172.22.0.5,80,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.6,172.22.0.5,80,TCP,Permit,2026-03-02 23:44:01,4,0
172.22.0.6,172.22.0.5,80,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.6,172.22.0.5,80,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.6,172.22.0.5,80,TCP,Permit,2026-03-02 23:44:01,4,0
172.22.0.6,172.22.0.5,80,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.6,172.22.0.5,80,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.6,172.22.0.5,80,TCP,Permit,2026-03-02 23:44:01,4,0
172.22.0.6,172.22.0.5,80,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.6,172.22.0.5,80,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.6,172.22.0.5,80,TCP,Permit,2026-03-02 23:44:01,4,0
172.22.0.6,172.22.0.5,80,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.6,172.22.0.5,80,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.6,172.22.0.5,80,TCP,Permit,2026-03-02 23:44:01,4,0
172.22.0.6,172.22.0.5,80,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.6,172.22.0.5,80,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.6,172.22.0.5,443,TCP,Permit,2026-03-02 23:44:01,7,0
172.22.0.6,172.22.0.5,443,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.6,172.22.0.5,443,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.6,172.22.0.5,443,TCP,Permit,2026-03-02 23:44:01,7,0
172.22.0.6,172.22.0.5,443,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.6,172.22.0.5,443,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.6,172.22.0.5,443,TCP,Permit,2026-03-02 23:44:01,7,0
172.22.0.6,172.22.0.5,443,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.6,172.22.0.5,443,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.6,172.22.0.5,443,TCP,Permit,2026-03-02 23:44:01,7,0
172.22.0.6,172.22.0.5,443,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.6,172.22.0.5,443,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.6,172.22.0.5,443,TCP,Permit,2026-03-02 23:44:01,7,0
172.22.0.6,172.22.0.5,443,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.6,172.22.0.5,443,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.6,172.22.0.5,3306,TCP,Permit,2026-03-02 23:44:01,5,0
172.22.0.6,172.22.0.5,3306,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.6,172.22.0.5,3306,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.6,172.22.0.5,3306,TCP,Permit,2026-03-02 23:44:01,5,0
172.22.0.6,172.22.0.5,3306,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.6,172.22.0.5,3306,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.6,172.22.0.5,3306,TCP,Permit,2026-03-02 23:44:01,5,0
172.22.0.6,172.22.0.5,3306,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.6,172.22.0.5,3306,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.6,172.22.0.5,3306,TCP,Permit,2026-03-02 23:44:01,5,0
172.22.0.6,172.22.0.5,3306,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.6,172.22.0.5,3306,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.6,172.22.0.5,3306,TCP,Permit,2026-03-02 23:44:01,5,0
172.22.0.6,172.22.0.5,3306,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.6,172.22.0.5,3306,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.6,172.22.0.5,3306,TCP,Permit,2026-03-02 23:44:01,5,0
172.22.0.6,172.22.0.5,3306,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.6,172.22.0.5,3306,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.6,172.22.0.5,3306,TCP,Permit,2026-03-02 23:44:01,5,0
172.22.0.6,172.22.0.5,3306,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.6,172.22.0.5,3306,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.6,172.22.0.5,3306,TCP,Permit,2026-03-02 23:44:01,5,0
172.22.0.6,172.22.0.5,3306,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.6,172.22.0.5,3306,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.6,172.22.0.5,3306,TCP,Permit,2026-03-02 23:44:01,5,0
172.22.0.6,172.22.0.5,3306,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.6,172.22.0.5,3306,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.6,172.22.0.5,445,TCP,Permit,2026-03-02 23:44:01,8,0
172.22.0.6,172.22.0.5,445,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.6,172.22.0.5,445,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:02,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:02,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:02,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:02,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:02,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:03,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:03,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:03,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:03,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:04,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:04,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:05,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:05,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:07,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:07,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:08,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:08,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:09,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:09,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:10,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:10,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:11,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:11,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:12,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:12,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:13,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:13,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:14,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:14,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:15,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:15,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:18,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:18,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:19,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:19,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:20,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:20,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:21,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:21,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:21,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:21,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:22,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:22,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:23,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:23,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:24,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:24,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:25,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:25,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:26,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:26,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:27,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:27,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:28,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:28,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:30,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:30,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:31,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:31,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:32,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:32,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:33,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:33,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:34,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:34,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:35,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:35,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:36,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:36,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:37,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:37,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:38,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:38,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:39,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:39,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:40,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:40,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:41,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:41,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:42,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:42,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:43,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:43,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:44,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:44,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:45,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:45,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:46,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:46,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:47,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:47,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:48,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:48,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:51,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:51,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:52,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:52,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:53,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:53,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:55,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:55,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:56,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:56,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:57,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:57,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:58,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:58,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:59,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:44:59,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:45:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:45:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:45:01,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:45:01,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:45:02,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:45:02,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:45:03,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:45:03,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:45:04,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:45:04,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:45:05,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:45:05,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:45:06,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:45:06,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:45:06,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:45:06,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:45:06,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:45:06,999,0
172.22.0.6,172.22.0.5,21,TCP,Permit,2026-03-02 23:45:06,3,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:45:06,34,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:45:06,999,0
172.22.0.6,172.22.0.5,21,TCP,Permit,2026-03-02 23:45:06,3,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:45:06,34,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:45:06,999,0
172.22.0.6,172.22.0.5,21,TCP,Permit,2026-03-02 23:45:06,3,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:45:06,34,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:45:06,999,0
172.22.0.6,172.22.0.5,21,TCP,Permit,2026-03-02 23:45:06,3,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:45:06,34,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:45:06,999,0
172.22.0.6,172.22.0.5,21,TCP,Permit,2026-03-02 23:45:06,3,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:45:06,34,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:45:06,999,0
172.22.0.6,172.22.0.5,21,TCP,Permit,2026-03-02 23:45:06,3,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:45:06,34,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:45:06,999,0
172.22.0.6,172.22.0.5,21,TCP,Permit,2026-03-02 23:45:06,3,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:45:06,34,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:45:06,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:45:06,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:45:06,999,0
